2.4263e-20,2.5671e-20,3.227e-22,2.1407e-18,3.742e-19,6.1037e-17,0,4.3771e-18,6.225e-19,1
2.1824e-18,1.7353e-17,2.9412e-18,5.6809e-20,2.085e-17,8.7914e-19,8.137e-23,1.0051e-24,0.44726,0.89448
3.9912e-17,3.626e-19,0,2.0422e-17,2.2444e-17,8.4175e-21,2.2049e-17,8.5554e-19,0.89462,0.44706
3.3124e-17,2.9682e-17,0,8.4618e-21,4.2059e-17,1.7409e-21,1.5984e-18,8.7873e-25,1,5.9604e-09
9.6293e-37,1.5726e-20,5.9529e-19,1.7345e-21,2.7382e-17,1.9186e-23,4.7164e-23,0.44729,4.7215e-09,0.89451
1.7929e-23,7.9025e-19,2.3381e-21,3.2554e-23,3.5349e-17,0,0,0.57744,0.57734,0.5774
9.1765e-20,1.0582e-18,2.7324e-17,0,0,6.4823e-20,1.3547e-18,0.44713,0.89454,1.0617e-12
1.4475e-22,8.2636e-18,8.1293e-18,4.4179e-22,5.3529e-17,5.5762e-21,8.7218e-21,0.89446,1.8223e-06,0.44733
4.979e-17,1.5133e-18,1.4122e-18,1.8495e-23,2.2738e-17,1.8473e-20,4.8356e-20,0.89455,0.44737,0
1.6904e-22,1.1773e-18,3.524e-21,4.4848e-23,6.1182e-17,3.1636e-22,2.2912e-18,1.0001,0,0
1.2412e-19,9.8694e-19,1.6728e-19,2.7355e-17,0,8.7916e-19,0.44727,1.4551e-08,0,0.8945
2.1651e-33,3.5359e-17,0,7.7788e-22,0,0,0.57746,2.8052e-08,0.57736,0.57741
1.2041e-19,2.7374e-17,0,6.6958e-19,5.8355e-19,2.2071e-22,0.44729,8.5032e-08,0.89455,6.237e-06
2.7721e-23,2.5127e-17,2.1921e-18,2.4791e-17,9.6289e-22,0,0.57757,0.57722,9.9798e-07,0.5773
1.1251e-22,1.0232e-19,3.5359e-17,0,3.4041e-20,8.0524e-20,0.57747,0.57747,0.57734,3.4406e-06
4.8041e-21,4.6339e-19,2.4448e-22,1.9347e-17,2.6135e-22,1.9354e-17,0.44699,0.89461,0,2.6333e-05
5.4755e-17,1.157e-18,8.4752e-21,0,1.721e-20,1.1885e-20,0.89442,1.6296e-08,1.9789e-05,0.44747
3.4686e-35,4.6145e-34,3.2207e-33,5.3138e-17,0,1.3362e-17,0.89482,1.1601e-06,0.44679,4.3462e-06
3.3549e-33,5.4789e-17,0,0,7.2392e-20,1.0001e-18,0.89493,0.4467,3.1718e-06,0
6.1156e-17,2.4773e-18,7.0158e-22,0,6.8046e-19,1.9216e-18,1.0001,2.3664e-08,2.3047e-07,7.1987e-07
7.4214e-19,2.7378e-17,0,0,0,0.44728,2.1513e-06,0,2.344e-10,0.89448
1.7077e-17,1.8359e-17,2.4741e-17,3.155e-18,3.0293e-25,0.57757,3.3328e-07,7.1321e-07,0.57741,0.57747
1.1028e-22,5.9636e-20,1.5341e-18,2.7331e-17,0,0.44705,5.3879e-06,6.9502e-06,0.8946,6.0527e-06
3.5331e-17,1.5981e-18,5.5761e-21,0,9.2778e-20,0.5776,3.6094e-05,0.57724,1.934e-06,0.57745
3.0541e-18,3.5135e-17,1.9478e-18,1.6252e-18,0,0.57745,4.9996e-06,0.57746,0.57734,6.1831e-11
2.7313e-17,1.2395e-18,4.8055e-20,0,1.3014e-18,0.44703,0,0.89472,8.3132e-07,0
1.1551e-18,3.5339e-17,0,5.8645e-20,0,0.57743,0.57737,5.8538e-07,0,0.57739
1.3249e-49,2.1638e-33,6.4955e-35,3.5353e-17,0,0.57735,0.57731,5.7576e-07,0.5776,1.2791e-07
3.5863e-21,3.1398e-17,1.6255e-17,0,5.7683e-21,0.57741,0.57734,0.57736,0,9.6919e-09
2.3899e-20,7.1256e-19,0,2.72e-17,2.8957e-18,0.44687,0.89482,1.0431e-07,2.0073e-05,0.00012904
5.9871e-20,5.4762e-17,8.5829e-21,4.064e-19,1.7574e-20,0.89436,2.2029e-06,0,2.1148e-06,0.44753
4.805e-18,5.396e-17,0,8.0729e-18,1.0187e-18,0.89465,0,0,0.44691,0
9.7847e-35,3.3498e-33,5.4729e-17,2.5961e-18,6.4598e-20,0.8948,5.4248e-06,0.44664,1.0327e-07,1.2954e-06
2.191e-34,3.3201e-33,0,4.4043e-34,5.4813e-17,0.89517,0.44646,0,1.1799e-07,3.3234e-06
1.2189e-19,4.3246e-17,1.4723e-20,0,4.3353e-17,1,5.1729e-06,0,0,0
9.2036e-21,7.1624e-19,2.7381e-17,7.9778e-20,0.44732,3.1341e-07,7.703e-07,0,2.083e-07,0.89457
5.8545e-19,1.1429e-21,0,3.5353e-17,0.57745,1.3535e-09,0,3.7654e-06,0.57733,0.57742
1.0189e-19,2.3164e-17,1.4611e-17,6.6991e-19,0.44741,3.6055e-06,0,0,0.89479,6.6055e-06
8.5708e-19,1.709e-20,3.5344e-17,9.0598e-20,0.57738,4.8382e-06,1.5221e-06,0.57738,0,0.57733
3.648e-19,3.5068e-17,4.2951e-18,8.9829e-19,0.57719,4.8176e-06,1.6373e-06,0.57733,0.57766,0
3.7313e-19,3.2521e-20,2.6994e-17,4.5222e-18,0.44702,6.5926e-07,0.00012458,0.89472,3.2131e-05,1.5357e-11
3.5123e-20,1.228e-21,0,3.5358e-17,0.57744,0,0.57738,1.1481e-06,4.0804e-06,0.5774
3.5359e-17,0,0,0,0.57746,3.3825e-08,0.57742,6.0184e-13,0.5773,3.4894e-05
2.2124e-18,3.4944e-17,1.1955e-18,4.783e-18,0.57746,0,0.57744,0.57744,1.247e-07,1.3534e-07
1.0281e-49,1.6791e-33,2.7421e-17,1.9025e-21,0.44782,0,0.89583,2.5299e-09,2.0875e-05,7.4164e-07
7.1733e-22,3.3963e-23,3.6516e-20,3.535e-17,0.57732,0.57754,2.0966e-06,0,4.0207e-06,0.57737
2.6933e-17,2.282e-17,2.057e-18,0,0.57749,0.5778,6.2595e-05,1.1348e-07,0.57703,4.4862e-09
9.5366e-19,8.9157e-19,0,3.5333e-17,0.57742,0.57739,4.9502e-06,0.5774,5.3685e-10,4.077e-08
2.2957e-18,3.4869e-17,0,5.3636e-18,0.57738,0.57746,0.57744,0,1.2334e-06,3.6048e-06
1.2122e-33,1.9796e-17,1.8917e-17,2.6362e-19,0.44719,0.89496,1.5929e-07,1.2896e-06,6.6917e-10,1.297e-06
5.4817e-17,0,1.0018e-18,0,0.89537,7.5298e-07,0,9.9926e-09,0,0.44641
2.1994e-21,7.8063e-19,0,5.4835e-17,0.89562,3.2757e-10,2.0856e-06,1.8464e-06,0.44589,6.2349e-08
1.5239e-18,3.9366e-17,3.8029e-17,2.0454e-18,0.89486,7.1968e-08,1.0905e-05,0.44737,1.2412e-05,0
3.0784e-18,5.4684e-17,0,0,0.89446,8.8111e-06,0.44749,1.5731e-05,0,0
5.4657e-17,3.5432e-18,8.1825e-19,7.9274e-22,0.89459,0.44732,1.9649e-08,1.4765e-08,4.2022e-10,1.1463e-05
2.2962e-49,3.7499e-33,6.1241e-17,1.449e-20,1.0001,0,7.4715e-08,0,2.7339e-06,7.8882e-12
2.7101e-17,3.977e-18,0,0.44734,1.5261e-08,0,0,3.1556e-07,9.5312e-08,0.89462
8.442e-19,3.5349e-17,1.1856e-20,0.57746,6.1211e-08,0,3.3877e-11,2.5438e-10,0.57735,0.57738
2.2568e-21,1.3326e-18,2.7358e-17,0.44732,3.0428e-08,3.5328e-06,4.7559e-07,0,0.89464,6.0116e-06
1.3711e-34,2.2391e-18,3.5273e-17,0.57722,6.6511e-06,8.9442e-08,2.668e-09,0.57763,2.6178e-06,0.57737
1.2192e-22,1.9588e-23,3.5365e-17,0.57756,0,2.0728e-08,6.7992e-06,0.57739,0.57733,0
1.8472e-35,1.6763e-33,2.7377e-17,0.44711,5.2447e-08,6.7371e-07,0,0.89488,2.0745e-06,1.3802e-08
2.7796e-22,3.536e-17,0,0.57747,4.3911e-10,0,0.57741,2.8312e-07,9.6067e-09,0.57743
2.1653e-33,3.5363e-17,0,0.57752,0,5.9952e-08,0.57747,9.9896e-07,0.57726,8.9087e-06
6.6674e-19,5.2135e-18,3.4967e-17,0.57748,1.6204e-06,0,0.57743,0.57744,0,3.54e-06
6.5828e-21,3.9028e-18,2.7128e-17,0.4476,0,0,0.89447,2.4417e-09,2.092e-05,7.4072e-07
7.8906e-20,3.5359e-17,3.2213e-20,0.57747,1.18e-07,0.57743,2.0536e-06,0,1.811e-07,0.57743
1.6081e-34,2.1606e-33,3.5384e-17,0.57786,5.9393e-10,0.57752,2.2262e-06,8.7471e-08,0.57755,0
1.5583e-33,1.5029e-33,3.5357e-17,0.57742,0,0.5774,4.96e-06,0.57741,0,1.3213e-06
5.6345e-19,3.5371e-17,0,0.57773,0,0.57739,0.57733,0,2.8628e-08,6.1055e-07
1.8843e-36,1.6804e-33,2.7443e-17,0.44819,1.9768e-14,0.89413,4.8227e-06,0,7.6408e-08,0
2.3106e-19,3.5364e-17,1.0138e-20,0.57754,0.57741,4.5849e-07,5.6526e-05,1.211e-06,0,0.57746
3.5367e-17,0,1.5973e-19,0.57759,0.57738,2.2188e-07,9.3658e-06,0,0.57738,0
3.2955e-35,5.382e-19,3.5371e-17,0.57772,0.57748,0,0,0.5776,5.9028e-08,7.5683e-10
3.5362e-17,1.0524e-19,6.1496e-19,0.5776,0.57738,1.8214e-06,0.57727,0,0,4.0889e-06
8.3717e-21,3.5348e-17,4.0208e-20,0.57727,0.57725,0.5777,0,0,9.5872e-05,0
2.7345e-17,1.7781e-18,0,0.44752,0.89459,1.9816e-05,0,3.499e-08,1.3337e-06,6.6533e-08
2.6979e-18,3.9693e-17,3.7692e-17,0.89502,2.6716e-06,9.5306e-08,0,0,8.7013e-05,0.44654
1.1684e-18,3.9348e-17,3.8084e-17,0.8945,0,2.8868e-08,9.2188e-10,0,0.448,5.8055e-05
6.3208e-19,5.3579e-17,2.3971e-19,0.87509,7.7183e-07,2.4922e-10,4.034e-08,0.48549,0,7.4846e-06
5.4862e-17,2.9933e-25,0,0.89597,3.5749e-05,2.6173e-06,0.44724,0.00016849,6.1055e-07,0
5.4409e-17,6.2125e-18,0,0.89433,8.7054e-06,0.44805,0,5.9534e-05,9.6609e-05,0
0.0010713,0.0013216,0,0.89506,0.44645,0,0,1.3494e-06,2.0567e-05,9.2749e-07
3.7504e-33,6.1249e-17,1.3866e-19,1.0003,9.1371e-06,1.074e-05,0,0,3.3389e-07,5.8047e-05
2.7392e-17,0,0.44734,0,1.184e-09,3.0987e-07,0,0,0,0.89464
2.5734e-18,3.5268e-17,0.5775,0,2.4368e-08,0,1.7961e-06,7.0518e-07,0.57735,0.57746
7.3086e-21,2.738e-17,0.44714,1.4732e-05,0,8.62e-08,2.3909e-06,6.96e-06,0.89457,0
9.8494e-07,1.3429e-05,0.57771,1.3079e-06,6.3115e-05,0,3.5182e-08,0.57732,3.5855e-06,0.57723
3.537e-17,1.2233e-19,0.57764,4.3933e-11,0,3.3424e-06,2.4887e-05,0.57765,0.5775,3.5506e-08
1.6767e-33,2.7383e-17,0.4472,0,0,0,0,0.89508,3.1279e-05,0
3.5364e-17,0,0.57754,1.9346e-06,4.34e-06,0,0.57748,1.2467e-05,0,0.5775
2.002e-18,3.5306e-17,0.57751,0,1.6295e-06,2.2421e-05,0.57741,0,0.57734,3.585e-06
1.1651e-18,3.5337e-17,0.57742,0,0,0,0.57734,0.57741,0,1.3713e-08
1.6792e-33,2.7424e-17,0.44786,0,6.6243e-11,0,0.89591,2.5301e-09,0,7.0696e-07
3.5136e-17,3.8301e-18,0.57722,0,0,0.57777,3.984e-06,1.0447e-08,2.2161e-08,0.57726
2.6552e-18,3.5273e-17,0.57769,0,5.9375e-10,0.57735,2.7621e-06,8.7445e-08,0.57738,0
3.5357e-17,0,0.57743,0,2.4912e-05,0.57739,6.2097e-06,0.57741,1.9182e-07,4.2662e-06
3.5368e-17,6.6434e-19,0.57771,0.00013804,0,0.57768,0.57747,0,1.9789e-07,4.1658e-06
2.7445e-17,2.5389e-25,0.44821,2.8673e-05,0,0.89413,7.8841e-06,1.0122e-08,2.6661e-08,5.7273e-08
3.5368e-17,0,0.5776,0,0.57759,6.4613e-07,0,3.0459e-08,0,0.57736
3.5356e-17,0,0.57741,1.8384e-05,0.57739,0,4.3898e-06,0,0.57736,0
2.0826e-23,3.5364e-17,0.57753,1.6161e-06,0.5773,0,0,0.57742,5.9009e-08,8.7097e-10
3.5387e-17,1.0728e-19,0.57791,0,0.57762,1.8273e-06,0.57754,2.1805e-09,6.1775e-07,1.8758e-05
1.5527e-18,3.5328e-17,0.5775,4.6552e-09,0.57749,0.57731,1.8275e-08,3.742e-08,2.7449e-06,0
2.7274e-17,2.3465e-18,0.44706,3.289e-05,0.89473,0,1.9332e-08,0,0,9.5989e-06
2.4537e-18,3.5266e-17,0.57733,0.57749,3.5938e-06,5.3644e-06,1.0683e-08,1.0013e-06,1.7876e-06,0.57739
1.15e-07,1.1693e-06,0.57741,0.57746,1.233e-10,4.2407e-06,3.574e-05,0,0.57731,0
2.1647e-33,3.5353e-17,0.57735,0.57747,0.00027225,2.2326e-08,3.6503e-05,0.57741,0,1.2916e-06
1.1427e-19,3.5353e-17,0.57736,0.57751,0,0,0.57723,1.2867e-06,2.181e-05,3.9962e-08
2.1649e-33,3.5355e-17,0.5774,0.57766,6.551e-06,0.57725,0,0,3.9115e-06,1.622e-07
2.4983e-18,3.5277e-17,0.57757,0.57772,0.57708,6.6982e-06,0,1.3066e-06,3.3516e-05,5.3168e-05
5.8213e-23,9.5069e-07,0.44807,0.89541,1.7605e-05,0,4.4565e-05,1.2793e-08,5.1404e-06,1.5955e-07
3.7357e-17,4.0082e-17,0.89481,1.3637e-08,0,2.1337e-06,5.9375e-05,1.4474e-07,3.7622e-08,0.448
6.926e-08,3.8737e-08,0.89459,0,3.2676e-06,2.0232e-06,3.3249e-07,1.321e-05,0.44752,2.0244e-05
5.4717e-17,2.6109e-18,0.89461,2.1285e-05,0.00015626,1.0012e-07,3.8674e-05,0.44696,5.8063e-07,0
2.4391e-12,3.5288e-08,0.89426,1.7804e-05,6.5935e-06,1.4059e-06,0.44771,0,1.1591e-05,1.3826e-07
4.2403e-17,3.4698e-17,0.89478,8.6033e-06,0,0.44747,4.1696e-07,1.3471e-06,1.1196e-05,6.554e-06
5.15e-18,5.4551e-17,0.89484,0,0.44804,2.4451e-06,4.1329e-06,0,0,3.9795e-06
3.3542e-33,5.4779e-17,0.89461,0.44797,7.3768e-06,3.6515e-05,0,1.9455e-05,1.3031e-05,8.2641e-06
8.3257e-26,1.3597e-09,1.0003,2.3218e-05,4.0942e-09,7.2924e-06,2.2626e-08,0,5.695e-10,0
2.7387e-17,0.44727,0,0,1.8763e-08,0,0,3.315e-07,1.7526e-07,0.89445
3.7836e-05,0.57731,0,0,2.4289e-08,1.4625e-07,2.8094e-08,1.101e-07,0.57745,0.57737
8.2825e-06,0.44714,0,0,0,5.7109e-06,2.3361e-06,6.4311e-06,0.89455,3.4959e-08
1.2283e-07,0.57764,0,2.5991e-05,1.589e-05,0,2.2649e-07,0.57728,1.0122e-06,0.57723
3.5368e-17,0.57761,0,0.00010284,0,0,2.9647e-08,0.57776,0.57809,0
2.7372e-17,0.44702,0,0,3.1995e-07,0,3.4299e-06,0.89472,3.18e-05,0
3.5357e-17,0.57743,0,2.1387e-07,0,3.3585e-06,0.57737,8.8387e-09,2.432e-08,0.5774
3.5362e-17,0.5775,0,0,1.6779e-06,2.2216e-05,0.57746,0,0.57736,3.5601e-06
3.5371e-17,0.57765,0,0,6.4536e-08,8.3902e-08,0.57751,0.57756,5.489e-07,0
2.7389e-17,0.4473,0,0,0,0,0.89486,1.0706e-07,6.1604e-06,3.7916e-06
3.5336e-17,0.57708,0,0,0,0.57764,4.0347e-06,0,4.2266e-10,0.57755
3.537e-17,0.57764,6.3988e-12,3.3517e-06,2.6746e-09,0.57791,6.5269e-06,0,0.57812,0
3.5359e-17,0.57745,1.0371e-06,0,0,0.57742,0,0.57746,9.0201e-08,5.8775e-09
3.5391e-17,0.57798,1.0053e-06,2.3065e-05,5.1201e-10,0.57764,0.5776,8.2454e-07,0,6.976e-06
2.7514e-17,0.44933,0,0,0,0.89433,9.3964e-08,1.1401e-06,1.0122e-05,4.1812e-06
8.1845e-07,0.57758,1.5122e-05,0,0.57728,1.77e-05,0,3.1592e-08,1.7689e-06,0.57741
3.5381e-17,0.57781,0,0.00010943,0.57781,2.2665e-05,1.999e-08,2.8863e-08,0.57702,4.2313e-07
1.5713e-06,0.57756,0,1.5917e-06,0.57757,4.0783e-07,3.2047e-08,0.57757,0,1.1344e-08
6.5807e-07,0.57764,7.3471e-08,0.00010913,0.57765,2.2955e-05,0.57743,4.2195e-07,5.0061e-06,3.6971e-07
3.5396e-17,0.57806,1.0634e-07,9.3654e-08,0.57776,0.57768,5.776e-06,4.8303e-10,1.5621e-11,7.1644e-07
2.7424e-17,0.44786,3.5215e-10,1.7861e-06,0.89516,1.9902e-05,0,8.7256e-09,1.322e-06,0
3.5379e-17,0.57778,0,0.5772,0,1.9142e-06,5.1955e-05,1.2606e-09,0,0.57769
1.314e-06,0.57757,0,0.57762,7.4612e-11,5.0296e-06,2.1289e-05,0,0.57698,7.2967e-07
1.5801e-06,0.57788,0,0.57711,2.6573e-07,2.3253e-10,0,0.57733,3.1976e-05,1.8961e-07
3.5369e-17,0.57761,0,0.5775,0,0,0.57735,0,1.4245e-06,3.9189e-07
3.5369e-17,0.57762,0,0.57752,8.1209e-07,0.57771,0.00014096,3.1384e-07,1.194e-07,1.7874e-07
3.5369e-17,0.57762,3.2988e-08,0.57735,0.5774,0,1.1735e-06,1.3232e-06,2.1233e-05,2.3903e-07
2.7427e-17,0.44792,1.6815e-06,0.89511,1.741e-05,0,0,1.2619e-08,5.1386e-06,2.8209e-06
3.7757e-05,0.57721,0.57758,0,2.4961e-07,0.00013784,2.7584e-07,0,0,0.57737
3.5371e-17,0.57766,0.57753,0,0,4.7272e-06,4.7571e-07,2.1517e-07,0.57698,3.7355e-08
2.787e-08,0.57745,0.57731,2.649e-05,3.3152e-09,5.6905e-06,2.229e-06,0.57738,2.9354e-07,5.8164e-09
3.5365e-17,0.57756,0.5773,6.7908e-08,2.6511e-07,0.00014141,0.57763,6.4594e-10,2.3391e-09,1.8116e-05
3.535e-17,0.57732,0.57769,0,4.1464e-08,0.57732,0,3.4836e-08,3.972e-09,0.00014225
1.347e-06,0.57743,0.57731,0,0.57762,1.3041e-05,6.4976e-05,2.4279e-07,0,2.9391e-07
3.5382e-17,0.57783,0.57768,0.5776,3.5588e-06,0,3.3802e-06,1.2185e-06,0,1.2455e-06
1.4104e-06,0.44777,0.89494,0,0,6.3213e-08,6.4643e-05,1.3327e-06,1.0902e-05,6.9195e-06
3.0193e-08,0.89469,0,0,1.1498e-05,0,4.421e-06,0,2.1103e-08,0.44751
5.4754e-17,0.8942,0,1.9029e-05,3.1553e-06,0,0,1.0818e-10,0.44838,0
5.4845e-17,0.89569,1.2878e-08,2.2674e-06,1.2895e-05,3.1375e-08,0,0.44594,2.0192e-05,0
5.4823e-17,0.89533,0,1.9697e-05,4.7605e-05,4.1786e-08,0.4467,4.0965e-07,2.1666e-13,0
5.474e-17,0.89396,1.6653e-07,5.6889e-05,4.7816e-05,0.4484,0,4.0843e-07,2.2055e-10,0
2.1145e-06,0.89911,0,0,0.43829,5.7981e-08,6.4981e-05,0,0,0
1.0143e-06,0.89464,0,0.44814,1.3064e-05,1.7212e-05,7.1088e-06,0,2.2884e-09,7.2923e-05
5.6085e-17,0.91593,0.40317,2.2952e-05,0.00023068,0.00016465,1.7181e-06,4.1441e-07,2.0336e-13,9.8947e-08
1.1324e-06,1.0003,0,0,1.423e-05,3.472e-08,4.9409e-06,1.6692e-07,2.3796e-08,1.3058e-06
0.44719,0,0,0,3.7278e-08,2.7012e-09,0,1.5323e-07,0,0.89474
0.57736,0,0,0,0,0,1.6809e-06,3.6923e-07,0.5775,0.57741
0.44721,0,0,1.2028e-07,1.7923e-08,7.0305e-06,2.4383e-06,6.7211e-06,0.8947,5.8778e-06
0.57767,0,0,2.5992e-05,7.4894e-07,1.6099e-08,2.2571e-07,0.57731,9.8811e-07,0.57726
0.57788,0,0,4.3951e-11,4.3351e-06,1.3819e-08,4.9756e-06,0.57789,0.57727,0
0.44703,0,0,0,0.00013114,2.6556e-08,3.6377e-06,0.89473,9.2397e-07,6.2575e-09
0.57741,0,0,0,4.7652e-08,3.3855e-06,0.57735,1.2902e-09,5.2654e-07,0.57738
0.57758,0,0,0,2.4891e-06,3.8313e-05,0.57754,0,0.57744,3.5606e-06
0.57787,0,0,0,5.7061e-05,3.8067e-06,0.57753,0.5775,4.0385e-06,0
0.44785,0,0,3.1898e-05,3.2604e-08,6.8858e-08,0.89423,0,0,3.791e-06
0.57761,0,0.00053619,1.1031e-05,4.8141e-08,0.57725,1.1011e-06,9.537e-08,0,0.57741
0.57781,0,0,0,5.9388e-10,0.57747,6.8276e-06,1.2056e-05,0.577,0
0.57751,6.4639e-07,0,3.5965e-06,0,0.57748,6.0111e-06,0.57748,0,1.3032e-06
0.5777,0,1.0366e-06,0,0,0.57736,0.57731,0,8.6817e-08,5.0472e-06
0.44634,0,8.1978e-08,2.8404e-05,2.3796e-05,0.89502,1.0803e-05,3.6944e-07,2.6441e-08,0
0.57755,1.1844e-07,0,8.5365e-09,0.57741,4.4996e-07,5.6526e-05,1.1893e-06,0,0.57747
0.57747,0,0,0,0.57747,1.1693e-06,0,0,0.57736,4.6678e-09
0.57758,0,0,0.00014139,0.57734,8.5735e-06,1.2784e-07,0.57739,2.9201e-09,4.8211e-11
0.57759,0,1.3842e-07,2.2601e-06,0.57759,2.4583e-06,0.57738,1.3348e-06,2.7224e-08,0
0.57847,0,1.5335e-07,2.2267e-06,0.57817,0.57746,0,2.6442e-10,1.5422e-11,8.8742e-06
0.44782,0,3.5211e-10,1.7859e-06,0.89507,1.99e-05,1.547e-11,8.7247e-09,0,0
0.57747,0,0,0.57729,3.1126e-06,1.9105e-06,5.0175e-06,1.0076e-12,2.4463e-06,0.57736
0.57778,0,0,0.57766,2.2599e-08,0,9.882e-06,1.2088e-05,0.57707,0
0.57798,0,0,0.57815,0,7.5887e-07,1.8428e-05,0.57805,5.4607e-10,6.0185e-06
0.57762,0,1.0487e-06,0.57751,0,0.00014023,0.57735,1.2804e-06,0,0
0.57704,0,0,0.57724,2.7984e-06,0.57794,0,1.6806e-06,1.1227e-05,6.0764e-05
0.57733,0,1.0813e-07,0.5775,0.57757,0,9.5669e-07,8.977e-08,1.2225e-06,0
0.44788,0,1.6814e-06,0.89503,1.7408e-05,5.6767e-06,0,1.3129e-08,3.3943e-07,5.2748e-06
0.57755,1.1844e-07,0.57743,0,6.559e-08,4.994e-07,0,2.7796e-07,0,0.57749
0.5777,0,0.57754,1.7482e-06,0,9.6596e-08,1.6682e-06,3.2654e-08,0.577,0
0.57746,6.5229e-07,0.5773,0,6.1324e-06,0,2.5989e-06,0.57737,1.8143e-07,0
0.5772,2.0916e-09,0.57778,0,0,5.5263e-07,0.57727,1.6234e-05,1.0558e-12,0
0.57753,0,0.57739,0,6.2924e-06,0.57727,5.667e-06,1.6203e-05,1.8321e-07,1.6351e-06
0.5774,8.2368e-09,0.57727,1.8952e-05,0.5776,7.2428e-06,2.2623e-08,0,5.6942e-10,0
0.57948,0,0.57853,0.57885,3.4973e-06,4.3523e-06,3.441e-06,2.0577e-05,0,7.9227e-06
0.44798,0,0.89536,0,0,3.385e-05,5.908e-06,0,1.3741e-07,0
0.57723,0.57751,0,1.7244e-05,1.2183e-08,1.5413e-06,0,3.9241e-08,0,0.57756
0.57704,0.57766,0,1.7822e-05,2.2641e-08,2.5135e-06,9.9765e-06,5.54e-08,0.57772,0
0.57721,0.57793,0,2.943e-08,2.5246e-07,6.1153e-06,1.0257e-07,0.57738,1.9619e-07,0
0.57718,0.57781,0,2.9279e-08,0,5.6087e-06,0.57724,2.452e-08,0,0
0.57725,0.57787,1.5278e-07,9.7537e-06,2.857e-06,0.57734,0,1.2705e-08,3.6995e-06,8.6564e-07
0.5774,0.5784,2.8138e-05,0,0.57725,1.6622e-05,1.3864e-07,7.4752e-10,4.381e-08,2.1971e-07
0.57734,0.57764,8.5644e-09,0.57733,7.7154e-08,2.1702e-06,6.1512e-06,1.3989e-05,0,8.9144e-06
0.57799,0.57709,0.57969,1.8268e-05,4.1926e-08,6.7909e-08,1.5402e-06,0,1.1362e-05,4.8448e-08
0.44796,0.89444,7.7642e-06,2.13e-07,5.2995e-05,2.223e-05,0,4.0847e-07,0,0
0.89461,0,0,1.8195e-05,5.9883e-08,1.9471e-08,4.4674e-06,2.91e-07,1.1574e-08,0.44729
0.89484,0,0,5.5089e-10,0,5.946e-05,7.095e-09,0,0.44679,5.6269e-06
0.89633,3.8491e-08,0,0,4.9317e-08,1.1148e-09,8.8487e-05,0.44674,0,4.2493e-10
0.89413,0,0,9.7255e-08,9.9766e-05,1.7922e-08,0.44941,0,1.009e-09,0
0.9033,8.3227e-09,1.0438e-05,0,7.0801e-05,0.43979,8.3484e-06,0,3.4267e-05,6.1089e-09
0.8832,0,6.7301e-06,1.5461e-07,0.46985,0,0.0027141,3.2293e-06,1.8187e-05,0
0.89334,1.6297e-10,0,0.44958,3.6002e-06,1.4529e-09,4.0845e-08,0,4.9844e-05,0
0.89612,0,0.44422,1.9689e-05,6.695e-08,2.1768e-08,0,3.2534e-07,2.9664e-06,7.9271e-06
0.89431,0.44798,5.17e-07,4.9413e-07,3.6063e-06,6.2043e-07,0,0,5.1039e-05,0
1.0001,0,7.6206e-06,2.1685e-07,5.3584e-05,4.4662e-08,2.0352e-07,0,5.1182e-05,1.3339e-07
0.093748,0.09649,0.091593,0.085893,0.093956,0.089373,0.099928,0.095195,0.048233,0.96738
0.10919,0.10842,0.10846,0.11397,0.10742,0.10875,0.12198,0.11399,0.67481,0.67366
0.086228,0.086616,0.079248,0.086176,0.083424,0.085329,0.08485,0.086732,0.9691,0.076974
0.11257,0.11234,0.10875,0.10884,0.11323,0.10976,0.1102,0.67285,0.11419,0.67084
0.10997,0.11272,0.10823,0.1075,0.117,0.11195,0.11683,0.6721,0.67169,0.11146
0.082743,0.084785,0.077736,0.084099,0.087734,0.081953,0.094346,0.96845,0.083469,0.080145
0.11615,0.11652,0.11304,0.11218,0.1125,0.11398,0.67189,0.10871,0.11363,0.6686
0.10803,0.11072,0.10772,0.10816,0.1153,0.11064,0.66969,0.11245,0.67545,0.11129
