0.16306,0.04412,0.31777,0.6448,0.51829
0.11406,0.155,0.12939,0.58677,0.6217
0.13403,0.032772,0.26628,0.46317,0.67242
0.35583,0.082515,0.43864,0.24979,0.72067
0.028895,0.0394,0.18311,0.032558,0.759
0.0017801,0.088317,0.11593,0.31916,0.55647
0.046591,0.010811,0.86465,0.16584,0.10483
0.024629,0.012356,0.12888,0.69353,0.4587
0.22674,0.19109,0.45705,0.089489,0.4803
0.000407,0.0018501,0.027245,0.44506,0.58212
0.074917,0.12547,0.20311,0.048853,0.72755
0.41906,0.09229,0.1183,0.35929,0.42693
0.13207,0.074319,0.038762,0.67364,0.23043
0.0052387,0.028874,0.033906,0.1897,0.7749
0.079155,0.010359,0.0025087,0.29338,0.86791
0.038309,0.35396,0.31819,0.037448,0.72985
0.76467,0.20326,0.16483,0.11362,0.11788
0.31883,0.071196,0.011742,0.35626,0.54335
0.083236,0.022978,0.061659,0.13627,0.66101
0.0030558,0.0064357,0,0.83428,0.35421
0.00082462,0.025323,0.012239,0.48503,0.80563
0.49275,0.84073,0.13278,0.23875,0.20332
0.19598,0.35198,0.24222,0.010843,0.51976
0.00083994,0.0064651,0.00017768,0.0024388,0.78115
0.0025296,0.00072935,0.03666,0.060034,0.56877
0.19983,0.20151,0.69505,0.12749,0.67362
0.04858,0.2818,0.468,0.2783,0.71637
0.077145,0.1998,0.18131,0.26152,0.70309
0.23621,0.087666,0.30264,0.26166,0.55014
0.073031,0.031669,0.042437,0.029984,0.78414
0.20766,0.629,0.13686,0.28981,0.09197
0.28733,0.074184,0.0065833,0.5131,0.48606
0.33506,0.088187,0.36299,0.05662,0.7345
0.19835,0.44539,0.85274,0.15819,0.10359
0.07395,0.35226,0.19533,0.44839,0.51474
0.042041,0.81476,0.53655,0.27635,0.10912
0.077708,0.46997,0.41343,0.10008,0.49861
0.11947,0.13686,0.36249,0.66156,0.51327
0.025495,0.096889,0.010245,0.52738,0.4643
0.053942,0.0035758,0.023094,0.037235,0.7385
0.0055524,0.0097306,0.032453,0.48536,0.79365
0.0028909,0.0078352,0.0022257,0.082667,0.90698
0.052557,0.048047,0.43297,0.61247,0.25964
0.059312,0.11544,0.027249,0.040523,0.7757
0.1494,0.082545,0.74047,0.37975,0.11206
0.1332,0.46527,0.58943,0.15796,0.39089
0.25145,0.38295,0.33481,0.08758,0.68808
0.00090478,0.0012603,0.021327,0.74784,0.016677
0.051072,0.41205,0.48477,0.22995,0.6222
0.014784,0.10526,0.022874,0.4324,0.60114
0.057774,0.031259,0.055084,0.22429,0.53527
0.39181,0.14871,0.1765,0.19442,0.49485
0.29762,0.56542,0.57876,0.055791,0.53114
0.13697,0.023545,0.047347,0.73362,0.17039
0.27428,0.25849,0.69251,0.16757,0.2327
0.10484,1,0.088223,0.46677,0.25707
0.01516,0.11963,0.14837,0.1408,0.60929
0.01528,0.0044869,0.21274,0.2902,0.72481
0.00089755,0.054426,0.032474,0.049238,0.8808
0.14221,0.38133,0.142,0.4874,0.65183
0.057928,0.44899,0.043317,0.44801,0.47852
0.016394,0.0026846,0.0083401,0.19978,0.79627
0.14737,0.0061066,0.21552,0.58585,0.43917
0.021571,0.0166,0.017547,0.0031517,0.57754
0.58049,0.19924,0.14931,0.57517,0.010315
0.018938,0.16383,0.43258,0.26197,0.49166
0.25171,0.39161,0.3897,0.013665,0.55586
0.036608,0.14346,0.40232,0.068579,0.73913
0.049517,0.10029,0.20692,0.69113,0.16451
0.17972,0.11517,0.052867,0.23605,0.77639
0.18149,0.43712,0.56544,0.51305,0.21723
0.29936,0.3261,0.05856,0.62581,0.17813
0.11456,0.30025,0.14533,0.55791,0.4963
0.1338,0.026113,0.24754,0.64826,0.69005
0.70399,0.0031111,0.18368,0.60459,0.42886
0.092865,0.18885,0.079874,0.26528,0.79497
0.34593,0.22164,0.20456,0.37944,0.3507
0.051524,0.71556,0.37565,0.50547,0.16991
0.0031646,0.025527,0.029295,0.027531,0.83242
0.26162,0.13971,0.38306,0.208,0.67447
0.52462,0.15592,0.55984,0.39166,0.00056795
0.0080879,0.048268,0.69833,0.16299,0.29096
0.45632,0.38262,0.62046,0.041496,0.37364
